Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
18,0.6968154917195801,0.7062087026151364,0.6851670642848015,86.04,-0.3716082095223315,1.8163,176.02,19.77,20.59,176.83
19,0.6965118562691017,0.7120813877609196,0.6852696481003019,86.4,-0.22633598165379631,1.8084,177.72,19.62,20.43,178.53
20,0.6964654389376977,0.7052854864696092,0.6853978756525102,86.1,-0.4506722557194093,1.7117,177.29,19.48,20.29,178.11
21,0.6967300952096173,0.7074652928727581,0.6839617667374215,83.38,-0.008110701161272386,1.7252,175.96,19.57,20.38,176.77
22,0.695934076472023,0.7083756959750374,0.6860133572267715,84.98,0.10973462221377037,1.8606,176.95,19.69,20.5,177.76
23,0.697269152079189,0.7084654573145837,0.6833078046340628,83.96,0.029165353406878078,1.7966,177.54,19.49,20.3,178.35
24,0.6977117827940851,0.7112479300201147,0.6862185127332827,84.5,-0.2557631858131465,1.8079,176.76,19.32,20.13,177.57
25,0.697301720915809,0.7079525598997476,0.687949550669361,83.54,-0.02547583312672727,1.7534,175.2,19.3,20.11,176.01
26,0.6974612304573481,0.7103631731628992,0.6882701173648138,82.84,-0.05746176510172732,1.762,176.39,19.4,20.2,177.2
27,0.6974330231252481,0.7147484568392646,0.6833975791849006,82.32,-0.3295518155483639,1.8773,175.73,19.27,20.08,176.53
28,0.6966788048038545,0.7100939014200766,0.6843720752787724,84.32,0.10095124330152483,1.8555,175.24,19.43,20.24,176.05
29,0.6968729388075872,0.7060804743200509,0.6856543283402827,82.92,-0.017280748223557192,1.851,172.62,19.33,20.14,173.43
30,0.6976307451570228,0.708529566851244,0.6871417295162177,82.58,0.08997618889107424,1.7705,175.37,19.14,19.95,176.17
31,0.6980892758655477,0.7081192435807471,0.6872314961063466,81.78,-0.07676787203287377,1.854,175.04,18.98,19.78,175.85
32,0.6975291916170387,0.7066190186678016,0.682961614264172,83.22,-0.003383817699025659,1.8014,177.11,19.17,19.98,177.92
33,0.6972140163308262,0.7084782742969155,0.685128604427867,81.98,-0.015391608371454127,1.8019,173.11,19.27,20.07,173.92
34,0.6970337347470205,0.7084782871275966,0.6845772396080966,82.8,-0.05075088433093495,1.6894,171.86,18.83,19.64,172.67
35,0.6965569946621076,0.7096322937439723,0.6818973538592452,82.44,-0.23600376879467683,1.8395,171.42,18.88,19.69,172.22
36,0.6989524857554993,0.7104657514847772,0.6866673019917439,81.96,-0.3059643680120216,1.8037,173.08,18.82,19.63,173.88
37,0.6982805910110466,0.7083372347515758,0.6866032016080647,79.74,-0.11653137678513303,1.8391,171.82,18.72,19.52,172.62
38,0.696418257092583,0.7120429166782848,0.689372857262479,80.88,0.04090212964836289,1.8467,175.72,19.02,19.83,176.52
39,0.6978064150885889,0.7102605997614367,0.6840258846841848,81.72,-0.28904400415280285,1.8182,173.44,18.69,19.5,174.24
40,0.6979472063664218,0.7095425368250039,0.6870006928736015,81.12,-0.26188020408153534,1.7821,173.31,18.75,19.55,174.12
41,0.6986026884835339,0.7086321517535458,0.6854106970554192,81.82,-0.2592143589521156,1.8488,172.63,19.1,19.91,173.44
42,0.6968470376524103,0.7068626485035955,0.6878726099531616,83.34,-0.14003557207829812,1.8312,173.65,19.0,19.81,174.46
43,0.6975409918599016,0.7076704628149323,0.6860133482297033,79.8,-0.1490097646601498,1.7572,168.73,18.7,19.5,169.53
44,0.6973312159197005,0.7114274416844479,0.6844746756530977,80.28,-0.007591583492124782,1.7886,172.14,18.8,19.6,172.94
45,0.698091842450333,0.7103888102366402,0.6847567659327907,81.38,-0.3812904467477518,1.8222,169.38,18.64,19.45,170.19
46,0.6972683844167797,0.7086321522717256,0.6864749649028756,83.18,-0.11905310938463491,1.8258,176.02,18.86,19.67,176.82
47,0.697705118510709,0.711312031183356,0.6836155680766552,82.76,-0.07729882856502253,1.8681,174.35,18.87,19.68,175.16
48,0.697810004375303,0.706336935936107,0.6868083509147612,81.3,-0.35141184279585586,1.8003,175.1,18.98,19.78,175.91
49,0.6980859444436711,0.7084782866782019,0.6871417270995737,81.08,-0.1508928621187806,1.8082,170.89,18.82,19.62,171.69
50,0.6971870898826376,0.7099528625488297,0.6867442452804996,82.06,0.011727276093819562,1.7707,175.58,19.0,19.8,176.38
