Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
19,0.6819716558803927,0.6905755295227408,0.6682113104263064,72.46,-0.018936450158556304,1.8148,759.68,100.71,100.83,759.8
20,0.6807283294841139,0.6927286395821705,0.6691762917120267,70.3,0.054893159407324026,1.8516,763.35,100.55,100.64,763.44
21,0.6815277638834608,0.6952896219346079,0.6706317540302357,71.8,-0.2307243327299754,1.7657,764.81,97.92,98.02,764.92
22,0.6793687271630098,0.6907407173474469,0.669716740503019,71.68,0.09942544015745322,1.7877,763.95,97.64,97.74,764.06
23,0.679572708245682,0.6937378188258992,0.6679461637681657,70.24,-0.25258115455508234,1.8521,769.15,99.44,99.53,769.24
24,0.6804912560958121,0.6898090332865718,0.6717843781143622,70.92,-0.12797725972320353,1.8602,761.28,98.45,98.55,761.38
25,0.6803309331127171,0.6927902202979636,0.6657568370375341,71.92,-0.00033759443710247675,1.8632,769.63,98.47,98.58,769.74
26,0.6799033539736488,0.6925055119087666,0.666779770891134,71.54,-0.18446041097243626,1.8613,775.19,97.72,97.82,775.3
27,0.6800767344195477,0.6918491318140543,0.6623518439852105,71.14,0.019323352724313736,1.8561,767.15,97.07,97.17,767.25
28,0.6799427528026548,0.6918324699614221,0.6710946746978376,70.58,0.10018380811171872,1.76,773.41,97.48,97.57,773.5
29,0.6795727374643752,0.6944362033430087,0.6683851863972552,72.06,-0.05259419108430544,1.8166,775.39,97.62,97.73,775.5
30,0.679699359952208,0.6916578844712339,0.6691197755223965,71.5,0.09243693047513564,1.844,757.85,100.23,100.33,757.96
31,0.6812625093655923,0.6934299303072403,0.6691226888920873,71.08,0.0818785364429156,1.7509,754.26,98.61,98.71,754.36
32,0.6804106985599034,0.6912007482711379,0.6639246492714364,70.8,0.18638518986602623,1.7676,742.46,98.91,99.0,742.56
33,0.6816568508752219,0.6906240685077653,0.6636486413320859,72.04,-0.17176745136578878,1.833,764.89,99.38,99.49,765.0
34,0.6811158918430522,0.6919433233705192,0.6719256303482404,71.06,0.1941968895494938,1.7988,743.77,99.65,99.75,743.87
35,0.6800354522941612,0.6888187013817184,0.6693769659621166,70.28,-0.1701637515798211,1.7606,744.91,101.0,101.09,745.0
36,0.6820882820074226,0.6955562272930453,0.6722531016857026,71.72,-0.14339471757411956,1.8257,750.7,100.58,100.68,750.81
37,0.6823131133369346,0.6962198245176624,0.6714525558086513,71.42,0.09011521165569623,1.8664,735.26,98.98,99.08,735.36
38,0.6814024148055112,0.6917549424930072,0.6717082940081925,71.58,-0.030426279331247013,1.825,756.55,100.84,100.94,756.65
39,0.6811444347028959,0.6920309781310124,0.6679403430173602,72.14,0.1269020056972901,1.7887,740.06,100.85,100.97,740.17
40,0.681514736675021,0.6918143703988234,0.6685539767133566,72.32,-0.10036316079397996,1.7561,755.88,102.1,102.21,755.99
41,0.680122753106438,0.6907233237644187,0.6682026118336077,70.68,-0.19555328885714213,1.7918,750.69,101.25,101.34,750.78
42,0.6824710752954785,0.6971652604146052,0.6720560477284745,71.54,0.0031893322865168255,1.846,735.9,99.58,99.69,736.01
43,0.6813834061843448,0.6937284005157109,0.6684750166348774,70.44,-0.06053975547353427,1.7925,737.67,100.89,100.98,737.76
44,0.6832320250045915,0.6935443849739523,0.6692987363558985,71.0,-0.07217114226271709,1.8227,737.73,100.49,100.59,737.83
45,0.6829659002718174,0.6942021890350114,0.6701854833536682,71.06,-0.36460940779319834,1.6305,740.65,99.95,100.05,740.75
46,0.6828522910152387,0.6946368802218127,0.6679903526938242,71.06,-0.06012739300993936,1.8826,741.5,99.65,99.75,741.6
47,0.6837126789140154,0.6939696396350757,0.6687372697254772,70.56,0.05577635057270527,1.8076,733.47,100.26,100.35,733.57
48,0.6825757773837108,0.6935639472946946,0.6662298989128678,70.22,0.01696558329941971,1.9033,738.52,99.38,99.47,738.61
49,0.6830994939785913,0.6947578736722249,0.6707418761312511,69.7,-0.12614957119027773,1.75,730.16,98.59,98.67,730.24
50,0.6837982376010361,0.6946339837773506,0.6758645499998969,70.08,0.02780091323490654,1.7581,726.9,98.77,98.86,726.98
